time,velocity,altitude,X,Y,heading,elevation,pitch_rate
17402.27087736837,11.11111111111111,1255.5,14587.8686932708,1723.1163712503803,-0.0,812,0.06391668492816123
17419.77594886202,11.11111111111111,1263.6333333333332,14588.895339301738,1723.1163712503803,-0.0,831,0.03585245101242327
17437.281020355673,11.11111111111111,1273.3666666666668,14589.921985332678,1723.1163712503803,-0.0,826,0.026868271873671783
17454.786091849324,11.11111111111111,1284.4666666666667,14590.948631363615,1723.1163712503803,-0.0,818,0.022932654553304423
17472.291163342976,11.11111111111111,1296.5333333333333,14591.975277394555,1723.1163712503803,-0.0,798,0.016209724825019995
17489.796234836627,11.11111111111111,1310.2666666666667,14591.975277394555,1723.1163712503803,-0.0,798,0.027923980015073308
17507.30130633028,11.11111111111111,1323.4666666666667,14591.975277394555,1724.628538067002,-90.0,750,-0.00893220931219831
17524.80637782393,11.11111111111111,1325.2333333333333,14590.948631363615,1724.628538067002,-180.0,789,-0.19206301166815948
17542.31144931758,11.11111111111111,1324.7,14589.921985332678,1724.628538067002,-180.0,827,-0.038703993153892946
17559.816520811233,11.11111111111111,1324.1666666666665,14588.895339301738,1724.628538067002,-180.0,809,-3.825496223717754e-15
17577.321592304885,11.11111111111111,1323.6333333333332,14587.8686932708,1724.628538067002,-180.0,804,3.825496223717754e-15
17594.826663798536,11.11111111111111,1323.1,14586.842047239861,1724.628538067002,-180.0,837,0.0
17612.331735292188,11.11111111111111,1322.5666666666666,14585.815401208924,1724.628538067002,-180.0,861,0.0
17629.83680678584,11.11111111111111,1322.0333333333333,14584.788755177984,1724.628538067002,-180.0,876,0.0
17647.34187827949,11.11111111111111,1321.5,14583.762109147045,1724.628538067002,-180.0,859,0.0
17664.846949773142,11.11111111111111,1320.9666666666667,14582.735463116107,1724.628538067002,-180.0,851,0.0
17682.352021266794,11.11111111111111,1317.0,14581.708817085168,1724.628538067002,-180.0,865,-0.05776755035085178
17699.857092760445,11.11111111111111,1303.1,14580.68217105423,1724.628538067002,-180.0,881,-0.16677225710625862
17717.362164254097,11.11111111111111,1289.6,14579.65552502329,1724.628538067002,-180.0,927,0.006698041809409229
17734.867235747748,11.11111111111111,1280.2666666666667,14578.628878992353,1724.628538067002,-180.0,989,0.06987407397675044
17752.3723072414,11.11111111111111,1272.1333333333332,14577.602232961413,1724.628538067002,-180.0,886,0.02015313138693231
17769.87737873505,11.11111111111111,1265.6,14576.575586930474,1724.628538067002,-180.0,588,0.026886729948482374
17787.382450228703,11.11111111111111,1261.3,14575.548940899536,1724.628538067002,-180.0,512,0.03755341732198667
17804.887521722354,11.11111111111111,1259.2666666666667,14574.522294868597,1724.628538067002,-180.0,441,0.03813335443523066
17822.392593216005,11.11111111111111,1260.0333333333333,14573.49564883766,1724.628538067002,-180.0,405,0.04711761411942537
17839.897664709657,11.11111111111111,1262.4333333333334,14572.46900280672,1724.628538067002,-180.0,371,0.027484058193876774
17857.40273620331,11.11111111111111,1266.1333333333332,14571.442356775782,1724.628538067002,-180.0,357,0.02187118540747036
17874.90780769696,11.11111111111111,1271.0,14570.415710744843,1724.628538067002,-180.0,377,0.01962331083345596
17892.41287919061,11.11111111111111,1275.6666666666665,14569.389064713903,1724.628538067002,-180.0,421,-0.0033636171785951436
17909.917950684263,11.11111111111111,1279.5333333333333,14568.362418682966,1724.628538067002,-180.0,458,-0.013456056555295654
17927.423022177914,11.11111111111111,1282.9,14567.335772652026,1724.628538067002,-180.0,486,-0.008411181301964997
17944.928093671566,11.11111111111111,1286.4,14566.309126621089,1724.628538067002,-180.0,543,0.0022430594346603927
17962.433165165217,11.11111111111111,1290.4,14565.28248059015,1724.628538067002,-180.0,627,0.008410962998118037
17979.93823665887,11.11111111111111,1294.9,14564.255834559212,1724.628538067002,-180.0,644,0.008410074094952823
17997.44330815252,11.11111111111111,1299.2333333333333,14563.229188528272,1724.628538067002,-180.0,688,-0.0028032524181298398
18014.94837964617,11.11111111111111,1302.0333333333333,14562.202542497333,1724.628538067002,-180.0,749,-0.02579441495224746
18032.453451139823,11.11111111111111,1302.7666666666667,14561.175896466395,1724.628538067002,-180.0,803,-0.034775059826081
18049.958522633475,11.11111111111111,1303.5,14560.149250435456,1724.628538067002,-180.0,880,0.0
18067.463594127126,11.11111111111111,1304.2333333333333,14559.122604404518,1724.628538067002,-180.0,903,0.0
18084.968665620778,11.11111111111111,1304.9666666666667,14558.095958373578,1724.628538067002,-180.0,942,0.0
18102.47373711443,11.11111111111111,1305.7,14557.06931234264,1724.628538067002,-180.0,977,0.0
18119.97880860808,11.11111111111111,1306.4333333333334,14556.042666311701,1724.628538067002,-180.0,933,0.0
18137.483880101732,11.11111111111111,1307.1666666666665,14555.016020280762,1724.628538067002,-180.0,886,-3.826915702836017e-15
18154.988951595384,11.11111111111111,1307.3333333333335,14553.989374249824,1724.628538067002,-180.0,898,-0.00953591560819201
18172.494023089035,11.11111111111111,1307.5,14552.962728218885,1724.628538067002,-180.0,981,-7.652766796333336e-15
18189.999094582687,11.11111111111111,1307.6666666666665,14551.936082187947,1724.628538067002,-180.0,996,0.0
18207.504166076338,11.11111111111111,1311.2666666666667,14550.909436157008,1724.628538067002,-180.0,1011,0.05776986409839356
18225.00923756999,11.11111111111111,1324.8,14549.88279012607,1724.628538067002,-180.0,984,0.16680045907762417
18242.51430906364,11.11111111111111,1339.2333333333333,14548.85614409513,1724.628538067002,-180.0,988,0.015067464455919137
18260.019380557293,11.11111111111111,1350.9666666666667,14548.85614409513,1724.628538067002,-180.0,988,-0.04523073777095292
18277.524452050944,11.11111111111111,1362.1333333333332,14548.85614409513,1726.1407048836236,-90.0,988,-0.00950303382916367
18295.029523544596,11.11111111111111,1371.8333333333335,14549.88279012607,1726.1407048836236,-0.0,994,-0.024610413114172718
18312.534595038247,11.11111111111111,1379.5,14550.909436157008,1726.1407048836236,-0.0,975,-0.034148945342225304
18330.0396665319,11.11111111111111,1385.3666666666668,14551.936082187947,1726.1407048836236,-0.0,932,-0.03025390668241719
18347.54473802555,11.11111111111111,1388.6666666666665,14552.962728218885,1726.1407048836236,-0.0,947,-0.04316775442095946
18365.0498095192,11.11111111111111,1391.2,14553.989374249824,1726.1407048836236,-0.0,887,-0.01289869385643003
18382.554881012853,11.11111111111111,1392.4333333333334,14555.016020280762,1726.1407048836236,-0.0,916,-0.021874512524038048
18400.059952506504,11.11111111111111,1392.5,14556.042666311701,1726.1407048836236,-0.0,966,-0.01963260828384884
18417.565024000156,11.11111111111111,1392.5666666666666,14557.06931234264,1726.1407048836236,-0.0,954,0.0
18435.070095493807,11.11111111111111,1392.0666666666666,14558.095958373578,1726.1407048836236,-0.0,935,-0.00953595481876387
18452.57516698746,11.11111111111111,1391.1666666666665,14559.122604404518,1726.1407048836236,-0.0,939,-0.00673118578132164
18470.08023848111,11.11111111111111,1389.4333333333334,14560.149250435456,1726.1407048836236,-0.0,976,-0.014022826237369487
18487.585309974762,11.11111111111111,1384.0333333333333,14561.175896466395,1726.1407048836236,-0.0,979,-0.061680791947680905
18505.090381468413,11.11111111111111,1375.2666666666667,14562.202542497333,1726.1407048836236,-0.0,962,-0.0565784572335029
18522.595452962065,11.11111111111111,1364.4333333333334,14563.229188528272,1726.1407048836236,-0.0,950,-0.03468986609116341
18540.100524455716,11.11111111111111,1356.8333333333335,14564.255834559212,1726.1407048836236,-0.0,929,0.054288001900736835
18557.605595949368,11.11111111111111,1352.5333333333333,14565.28248059015,1726.1407048836236,-0.0,834,0.055479776724660076
18575.11066744302,11.11111111111111,1348.2333333333333,14566.309126621089,1726.1407048836236,-0.0,748,3.826915702836017e-15
18592.61573893667,11.11111111111111,1343.9333333333334,14567.335772652026,1726.1407048836236,-0.0,686,0.0
18610.120810430322,11.11111111111111,1339.6333333333332,14568.362418682966,1726.1407048836236,-0.0,625,-3.826915702836017e-15
18627.625881923974,11.11111111111111,1335.3333333333335,14569.389064713903,1726.1407048836236,-0.0,552,7.642475572725933e-15
18645.130953417625,11.11111111111111,1331.0333333333333,14570.415710744843,1726.1407048836236,-0.0,480,-7.642475572725933e-15
18662.636024911277,11.11111111111111,1326.7333333333333,14571.442356775782,1726.1407048836236,-0.0,418,3.826915702836017e-15
18680.14109640493,11.11111111111111,1323.0,14572.46900280672,1726.1407048836236,-0.0,363,0.009531901593137953
18697.64616789858,11.11111111111111,1319.2666666666667,14573.49564883766,1726.1407048836236,-0.0,345,0.0
18715.15123939223,11.11111111111111,1315.5333333333333,14574.522294868597,1726.1407048836236,-0.0,401,0.0
18732.656310885883,11.11111111111111,1310.9333333333334,14575.548940899536,1726.1407048836236,-0.0,492,-0.014577715855304688
18750.161382379534,11.11111111111111,1306.3333333333335,14576.575586930474,1726.1407048836236,-0.0,592,0.0
18767.666453873186,11.11111111111111,1302.3333333333335,14577.602232961413,1726.1407048836236,-0.0,783,0.010091972486050324
18785.171525366837,11.11111111111111,1298.2333333333333,14578.628878992353,1726.1407048836236,-0.0,882,-0.0016820894807422688
18802.67659686049,11.11111111111111,1294.1333333333332,14579.65552502329,1726.1407048836236,-0.0,835,0.0
18820.18166835414,11.11111111111111,1290.0333333333333,14580.68217105423,1726.1407048836236,-0.0,850,3.826915702836017e-15
18837.68673984779,11.11111111111111,1285.9333333333334,14581.708817085168,1726.1407048836236,-0.0,849,0.0
18855.191811341443,11.11111111111111,1281.8333333333335,14582.735463116107,1726.1407048836236,-0.0,830,0.0
18872.696882835095,11.11111111111111,1276.8666666666668,14583.762109147045,1726.1407048836236,-0.0,824,-0.014576487290829453
18890.201954328746,11.11111111111111,1271.3666666666668,14584.788755177984,1726.1407048836236,-0.0,845,-0.008968535329586073
18907.707025822398,11.11111111111111,1265.8666666666668,14585.815401208924,1726.1407048836236,-0.0,838,0.0
18925.21209731605,11.11111111111111,1260.3666666666668,14586.842047239861,1726.1407048836236,-0.0,856,0.0
18942.7171688097,11.11111111111111,1255.8,14587.8686932708,1726.1407048836236,-0.0,830,0.015695767913846467
18960.222240303352,11.11111111111111,1251.8,14588.895339301738,1726.1407048836236,-0.0,782,0.009531344187307502
18977.727311797003,11.11111111111111,1248.2,14589.921985332678,1726.1407048836236,-0.0,759,0.006728704611319229
18995.232383290655,11.11111111111111,1245.5,14590.948631363615,1726.1407048836236,-0.0,723,0.015141371126016608
19012.737454784306,11.11111111111111,1245.9666666666667,14591.975277394555,1726.1407048836236,-0.0,699,0.05328632983707042
