,fire_prob,lat,lon
2112,0.00024243393172485036,-32.78072618795263,150.931379016359
2113,0.0002369651481717183,-32.78072618795263,150.9450511539528
2114,0.00023088965694306377,-32.78072618795263,150.9587232915466
2115,0.00022426274463026747,-32.78072618795263,150.9723954291404
2116,0.0,-32.78072618795263,150.9860675667342
2117,0.0,-32.78072618795263,150.999739704328
2118,0.0,-32.78072618795263,151.0134118419218
2119,0.0,-32.78072618795263,151.0270839795156
2120,0.0,-32.78072618795263,151.0407561171094
2121,0.0,-32.78072618795263,151.0544282547032
2122,0.0,-32.78072618795263,151.068100392297
2123,0.0,-32.78072618795263,151.0817725298908
2124,0.0,-32.78072618795263,151.0954446674846
2125,0.0,-32.78072618795263,151.1091168050784
2126,0.0,-32.78072618795263,151.1227889426722
2127,0.0,-32.78072618795263,151.136461080266
2128,0.0,-32.79706624966318,150.111050760731
2129,0.0,-32.79706624966318,150.1247228983248
2130,0.0,-32.79706624966318,150.1383950359186
2131,0.0,-32.79706624966318,150.1520671735124
2132,0.00027956843370711997,-32.79706624966318,150.1657393111062
2133,0.00029048963865428755,-32.79706624966318,150.1794114487
2134,0.0003003527122831416,-32.79706624966318,150.1930835862938
2135,0.000308975267927375,-32.79706624966318,150.2067557238876
2136,0.0003162035788055298,-32.79706624966318,150.2204278614814
2137,0.00032191853251082675,-32.79706624966318,150.2340999990752
2138,0.0003260402143801,-32.79706624966318,150.247772136669
2139,0.00032853088175074057,-32.79706624966318,150.2614442742628
2140,0.0003293961855008996,-32.79706624966318,150.2751164118566
2141,0.0003286845978555652,-32.79706624966318,150.28878854945037
2142,0.00032648510829179936,-32.79706624966318,150.30246068704417
2143,0.0003229233447840152,-32.79706624966318,150.31613282463798
2144,0.00031815635883978373,-32.79706624966318,150.32980496223178
2145,0.0003123663745772527,-32.79706624966318,150.34347709982558
2146,0.0003057538412206078,-32.79706624966318,150.35714923741938
2147,0.00029853014369309543,-32.79706624966318,150.37082137501318
2148,0.0002909103183821846,-32.79706624966318,150.38449351260698
2149,0.00028310609334402276,-32.79706624966318,150.39816565020078
2150,0.0002753195282700897,-32.79706624966318,150.41183778779458
2151,0.00026773747434896765,-32.79706624966318,150.42550992538838
2152,0.0002605270128759149,-32.79706624966318,150.43918206298218
2153,0.00025383196898639935,-32.79706624966318,150.45285420057598
