,RH,wind_dir,wind_spd,temp,MC,FFDI,R,LB,x_start,y_start,detected,detection_time_gas,fire_area
0,25.64945589688033,11.072157886704304,4.295613126825115,23.6535529608349,4.973338083439925,12.864632599829928,0.10107313012599713,1.6909081500089065,6962.531084569709,4491.939461713566,True,690.0,575.9243202010239
1,13.767710026638902,-2.787512114558126,7.590260267153539,22.88249224695332,4.284831411156626,19.001116554848213,0.14928543906592412,2.188296727929888,1310.4929404662137,7658.132935675326,True,380.0,299.6385474218958
2,21.087748952460736,24.940960546609574,6.975102733337756,27.979139469526263,4.3517450600616066,18.12989156906505,0.14244051476095443,2.097488919924209,8171.607028251144,4191.660447549332,True,570.0,640.3522004347009
3,28.736947007107183,57.31394494620585,7.66689699298662,24.33563029386016,5.152889074927948,12.921476065102185,0.10151973028481949,2.1995445445651134,5137.817202968351,7929.643625597601,True,390.0,144.83878538149943
4,36.36302900522944,-2.7714896706692116,12.227131843073684,31.288515706715703,5.2257257289888415,13.958998274989879,0.10967119644717047,2.84362718427593,5457.381483306754,2077.0963904505825,True,560.0,270.7481766531208
5,31.811150389074,33.76938969322384,7.500224819649236,25.650675859591683,5.295169486070349,12.155624399088987,0.09550268902884246,2.175064041199443,2623.45595382332,6228.08128435186,True,480.0,192.77387259892618
6,34.39419885400117,67.03053703978793,6.897098274837916,29.01384137616897,5.239045776408483,12.256490022053553,0.09629515660660073,2.0859074672460745,7402.269475234518,64.75722678661921,True,540.0,265.5905216472532
7,26.80354739806311,-13.325093381116176,5.283330738292422,35.19846258625198,4.2217890073996145,18.571762523850296,0.1459121475623838,1.842899578626689,522.5592802023882,7297.74666317403,True,740.0,1259.539206121149
8,24.892016962458804,61.75768528368971,1.1754828946653166,25.253007846277725,4.797124845870876,12.90000007956674,0.10135100062512935,1.1940071761532114,1678.252112326022,9524.110175709595,False,,
9,34.06824354984038,1.8290890936096957,5.096685096893468,28.198221685876817,5.277296034480486,11.572707578309467,0.0909229058735847,1.8143696787627486,4712.274189585771,735.2699647729099,True,220.0,44.32262962486332
10,28.029392098705813,13.109727470487542,8.187275590068019,23.306237046671587,5.1807711667655685,12.93239245952788,0.10160549675702404,2.2755406563361515,6863.924991254242,6870.119124788943,True,340.0,108.11944831116901
11,33.54851418325744,-66.44364840047189,5.972244576427205,28.411561120838368,5.216029609007485,12.105501990536812,0.09510889397231755,1.9474391603938725,1852.5893080719259,568.2192184903845,True,410.0,157.92987319128255
12,37.02407746651412,78.26198676150392,5.332332983174538,35.633090634250294,4.946445773925038,13.331468120260629,0.10474090119818098,1.8503751668271076,503.10012841019545,1936.6590681470764,True,360.0,157.43055492959476
13,38.59444698090173,11.32628047854223,8.05857723679536,29.690367079477223,5.5585744182213155,11.121824808008252,0.08738047024158482,2.256806845918872,4001.9434998976267,7729.55185856379,True,390.0,104.58059052621213
14,26.80291517531257,43.95552442123304,5.64740341829602,26.916420544522644,4.807647084329974,14.257300107200635,0.11201485450890632,1.898295508975231,2709.2730644019234,8995.302298714869,True,750.0,739.4786422964601
15,33.65487274482597,32.50657055412543,5.1139710564656,27.776237562892888,5.276436758840293,11.581349271152748,0.09099080077369008,1.817015671496376,1140.4892914829024,3330.984156598522,True,430.0,169.67206306110816
16,30.686999044190067,-49.73311156663931,9.514039108090545,22.441656902635728,5.47202952231081,11.892650392760705,0.09343658991912326,2.46634485401977,4845.333974829265,2909.238272843071,True,540.0,211.4846650735989
17,40.33651953077448,43.37226355540088,10.342794165343975,35.2034184345885,5.265945845539904,13.143534173928723,0.10326436682649999,2.5834063628756323,830.416557438367,9742.143913337693,True,360.0,109.60350763859927
18,22.139873607580483,5.750027691892001,6.155763449525751,24.277158658595475,4.683616903604778,15.24196806030429,0.11975106239379069,1.9750854547663035,7949.647888097371,4425.078344514086,True,450.0,294.9290738444806
19,32.18267517130457,-60.65328957020574,5.279052780859876,28.88439785617565,5.066393558058689,12.661484016968776,0.09947705942665133,1.8422466605871992,9652.350304477368,3139.2615120017854,True,610.0,404.58246829429527
20,33.20669669416387,15.746263765289854,2.7985513499828354,31.41868161161857,4.95358367463167,12.526026286376792,0.09841281318996699,1.4557147666292694,5295.442805516981,2755.397918829523,False,,
21,19.13680600459631,16.977752725598634,7.650194075507658,28.16906521877998,4.221294730293405,19.634196450079603,0.15425933677612538,2.1970943155103333,3772.7113946960512,6987.1003901170325,True,510.0,559.4418742402838
22,22.796389679459253,-63.98478882622567,1.7346708718194632,25.551074408131463,4.633236036702014,14.0596758009299,0.11046218620930592,1.2849725165403938,7979.212492166547,9658.862139377807,False,,
23,35.598062109986714,63.3645300934769,7.732512457635118,27.069476442668723,5.506242240013466,11.258731232459583,0.08845609838302411,2.2091633836319726,6511.96465291692,168.82293432000984,True,630.0,283.7034426466776
24,30.21966089808786,63.35746692858581,4.448067558395006,26.82840152294743,5.071130033477484,12.393315360955782,0.09737014768590926,1.7145316631621712,2993.204959318504,5677.195668292413,True,420.0,196.861374182364
25,29.12961048219733,29.890717986471316,4.17103309033319,24.985918629864173,5.131509590564241,12.010948496000653,0.09436601868357845,1.671559286235981,8440.467724869533,6439.638810220876,True,380.0,156.73950642769498
26,21.836290127396964,-62.35674060564605,7.11038157053069,25.00490489541621,4.61050747576785,16.10982701176268,0.12656954088908212,2.117538331705118,9609.19430070544,893.7280705238337,True,600.0,552.1502073303905
