,RH,wind_dir,wind_spd,temp,MC,FFDI,R,LB,x_start,y_start,detected,detection_time_gas,fire_area
0,26.585961639716764,-8.639717718356508,6.046470020630995,27.79071020095309,4.727336108776523,14.909277871687785,0.11713722647856034,1.9586310754176952,4772.713869911374,3574.21708862527,True,886.7612903225806,1090.3398859306624
1,27.9898106720133,73.27965244512433,5.507289966781816,27.19707433050972,4.8728682462448365,13.814144751872357,0.10853313060054381,1.877016152095924,6422.392939566303,8663.493187999118,True,896.4,998.0942637528557
2,32.14905046896696,53.38663624028905,7.094122176615519,29.35835254704127,5.02691650273768,13.429642899696464,0.10551222771528189,2.1151309481448504,6628.27175844675,2988.874478427379,True,481.93548387096774,241.96767181083703
3,28.439402655808717,23.580012384675626,4.796208010214059,29.038482137024577,4.768200025247564,14.22004810135867,0.11172217791634126,1.7682531097381562,9547.236894680796,2883.4335903262586,True,308.43870967741935,132.91785510379518
4,25.48502423348559,62.74496799154164,2.6452074607936793,27.970234336704014,4.637708158315959,14.333384349355889,0.1126126230381061,1.4312909392642528,711.8926150843586,7928.651996490323,False,530.1290322580645,492.85664646700303
5,25.959255356549427,38.81342124845315,7.42704758295776,27.07051914016856,4.736389173957243,15.33704984660935,0.12049808829486079,2.1642944013062726,8142.997794173246,3860.327277831369,False,732.5419354838709,712.557924175698
6,34.7288259119692,-28.418419803650863,7.219729112003237,26.745001023305846,5.455753349635376,11.341735783490545,0.08910823747229071,2.133711512176893,6515.9150145740905,9041.331285953964,True,674.7096774193549,335.30891362656104
7,29.450851249097862,-26.13006462421879,5.440375355962398,26.777053003117995,5.01524829811464,12.983077987508363,0.1020037160551907,1.8668361279865555,4759.173104509969,8920.099247784772,False,549.4064516129033,332.9848797930535
8,34.787548814858866,-44.858323812087065,4.571615679816366,28.80497900981652,5.289640139391492,11.375438799418871,0.08937303083410092,1.7336320274544894,1392.4414804940388,669.6551538827655,False,308.43870967741935,86.75709847445461
9,30.21960909132549,57.29088077691529,5.626291940369306,29.486189209926643,4.867139214153468,13.886930115523839,0.1091049809409656,1.8950924382710113,8406.584995459212,3902.1612716592135,False,559.0451612903225,388.56506873746264
10,30.528762661041146,-11.598676558350462,8.11409119614214,22.75671096805905,5.431104864972278,11.692253037298492,0.09186213469637514,2.264892592565574,4467.712485305417,5802.0549128781495,True,800.0129032258064,471.9876682688604
11,24.39293909957958,74.01303761874468,4.82549701539647,24.12408072684474,4.847551458203869,13.745039555752824,0.107990194109698,1.7727584880401472,9836.69713781188,6705.896282969671,True,848.2064516129033,936.7709754338165
12,28.75314507481944,-7.982419567047259,5.813136971671362,34.85819746978852,4.376237712576348,17.43685176511942,0.1369955320346216,1.9234017821976082,5273.162144831812,2721.104254916443,False,665.0709677419355,854.2598317260497
13,27.233119624313524,61.688514787235874,8.232869623235839,27.55189412956815,4.791126753327207,15.256376520950743,0.11986426486626967,2.2821678594876817,790.1908233101052,6676.382230967992,True,665.0709677419355,551.1617379134416
14,24.51625679463654,-34.53642745888567,2.5301104544632715,23.301869820972243,4.919208804124337,12.630955565551416,0.09923720756001563,1.412917826356991,1249.9881622901942,7456.431515152693,True,404.82580645161295,226.08916940416788
15,31.24295585925064,4.097976072460256,12.824050341528594,23.0576869082185,5.466360387480135,12.878401798180866,0.10118131012770766,2.9243697093261325,5247.760429045633,9374.72367644338,True,530.1290322580645,194.73441531834953
16,35.42644291443076,68.37241797772572,6.751873931960958,29.357758027704744,5.299962521451585,11.921941972071988,0.09366672409391223,2.0643056146614183,2205.131886503703,9676.84338013887,False,684.3483870967741,393.96929777330945
17,29.39158326276141,33.015358709212705,8.512339737174052,27.73738875173945,4.93671846365886,14.420822824361114,0.1132995979900638,2.3226796632841573,3750.5823233760816,9709.595207189675,True,183.13548387096773,36.6879659335531
18,38.00781499061832,72.04347491229825,6.969402917438076,29.93739413965706,5.483051774142183,11.157928873114594,0.08766412784643698,2.0966431685162625,8257.547095270404,3694.8747051342502,True,790.3741935483872,453.2063915668503
19,26.77196093808601,-9.027855839676533,3.319103501477352,23.877857194464195,5.038633517819951,12.234255963922347,0.09612047102321655,1.538161570844975,1661.3216588907676,6575.082088574992,True,713.2645161290322,604.8424656145935
20,33.23875509941575,23.74798722466096,3.278615363669133,29.23019341028491,5.1251846969627515,11.793234342400364,0.09265551115012552,1.531774545793774,1808.3135711913058,6670.947746650383,True,491.5741935483871,268.0630953669075
21,35.996223832952815,62.97897516741051,5.657301842571266,30.423820707487963,5.263180265261793,11.791661057176343,0.09264315037254879,1.8997969273358608,8900.723705284583,4248.968851171302,False,510.8516129032258,233.3566599745957
22,35.6000016673849,-78.89193597800988,6.498121292495463,27.79190103580095,5.4449793467419685,11.198220748089982,0.0879806876774936,2.026434655046815,1903.6921784373872,9940.542422862996,True,395.1870967741936,118.07523693446134
23,27.149752013178137,78.20068358076537,4.691216416222118,29.57476002085358,4.6369038095945605,15.041788752422661,0.11817832029820069,1.7520847039523637,3935.9124162585945,8270.303737073944,False,134.94193548387096,28.72933747514855
24,33.652425055868626,-35.5450263727397,13.163452139512566,24.58816995028282,5.54547686906848,12.595221211727592,0.09895645465347311,2.9699221403932365,3345.1426051280687,1881.967598338079,True,828.9290322580645,448.42426490496405
25,40.35860422762995,24.997217611957893,6.226380315696427,35.087489354727126,5.277126027254525,11.883513879861308,0.093364807382777,1.985701059578743,4987.319717284262,3061.8114543558286,True,616.8774193548387,330.6446525719316
26,28.51446061935332,-27.010259203009184,3.5719005131163377,22.32856504744931,5.300252454049334,11.06574511297213,0.08693987077091768,1.5779431145259772,6739.7306448144345,1282.2550530901399,True,173.4967741935484,28.539125414772528
27,5.139861768291965,79.77269293765548,2.827446992194139,25.530302434345103,3.6690078751994055,23.544299588541485,0.18497971376730757,1.4603101308448843,6762.292763253728,9500.518756750644,False,1166.283870967742,6308.452836387934
28,35.495192449400065,19.183976022274948,6.413123985325436,27.425534115157287,5.466571515311868,11.083470400145867,0.08707913244381267,2.013713498473207,5010.270155218158,4155.928310137064,True,559.0451612903225,232.9354053835952
29,24.8459583193699,68.12459741901111,9.730736088776945,33.04170284291905,4.240312108248649,20.420064500975382,0.1604336400959966,2.497109553838658,2673.7513468789566,9068.24289486268,True,559.0451612903225,637.6146359820531
30,0.2101817600968587,23.736590241528006,4.812034164082284,27.049718508360638,3.3365563050531493,30.10783412340063,0.2365472167628509,1.7706878393999517,143.46023760747894,3214.4091019927355,True,472.2967741935484,1395.1948101847584
31,30.70302489509443,-14.382192190731587,1.79998261824547,29.26244824089065,4.920937133620832,12.407832294286472,0.0974842023921107,1.2955418531735032,9701.613504547944,5333.755024915914,False,414.46451612903223,249.40373935906806
32,37.77191875004246,42.6812095312346,9.776583082480645,28.3274342574832,5.598657906396646,11.40465634019788,0.08960258331282132,2.5036042715744316,2405.637946051159,6152.245336384127,True,732.5419354838709,340.60543549308727
33,47.02588904803649,-53.230886320913044,8.480144416174888,41.41967607696242,5.399877337135827,11.936506392615344,0.09378115189131454,2.3180222619472626,3020.121119542133,3060.942313661413,True,472.2967741935484,167.51538308865543
34,24.357279744196678,50.78373554007737,6.316100663254871,22.07034497059758,5.0039697714054725,13.314673337688745,0.10460895018977458,1.9991704203366758,2217.8370587316876,187.2341487065543,True,510.8516129032258,282.74089025065246
35,24.46843265502628,25.19399060965557,7.335276947743132,22.594084526313434,4.970806485786146,13.827775184844606,0.1086402203689291,2.1507697556425156,8718.895967285614,925.1960534295822,True,443.3806451612903,213.52662229900457
36,32.89407316481545,57.583895249989155,6.691140483329063,25.155504852607965,5.429256929679617,11.31743084158233,0.08891728164536516,2.0552561097713866,1995.038159387037,8275.197815620573,False,780.7354838709678,464.1148407416639
37,30.628731215968777,15.849536695222298,9.225064532209645,22.789565388405062,5.436795527948415,11.973837433443478,0.09407444943542091,2.4251455644897595,8623.839524691095,855.6729612649572,True,395.1870967741936,112.80342457811125
38,33.49992437845235,-19.861625321301233,6.295366047988896,36.48818423457685,4.605288121745859,15.843142562914883,0.12447429006930125,1.9960594038464043,4267.365558015568,6071.292487576155,True,742.1806451612904,846.2843625096864
39,34.4107003283908,-17.738975949292353,2.8182365978706643,33.01033721988523,4.929823728418729,12.658971036613334,0.09945731577765876,1.458845613350921,6284.429995056371,4563.274449735782,True,404.82580645161295,219.9438013471915
40,32.13053161204086,48.82040870906036,9.1487915893773,27.61158382695663,5.16251335831769,13.325086552286429,0.10469076334579702,2.414238143413491,7959.030949884101,4234.46340517054,True,636.1548387096775,363.6415569652412
41,29.17275235784983,-7.74049257930227,5.0209609014232,27.89461690526221,4.908189231548711,13.452244935685151,0.10568980437803299,1.8027694523880424,2165.2766455567985,1163.706869671821,True,549.4064516129033,370.19003234972865
42,34.65544550075301,-6.4079259866490474,4.489477929490932,27.739711078242657,5.365731934342316,11.018119048048204,0.08656568865416538,1.7209380303179924,3148.5820269580367,6829.728837633843,True,530.1290322580645,242.2148330207049
43,30.449736701872467,17.998021759716238,3.357828941667197,31.7269643158665,4.7187800629159256,14.053531906876676,0.11041391568169441,1.544266498135978,2829.507219555546,4426.695447731412,False,443.3806451612903,307.177957976169
44,25.78832305936642,20.32909259659084,4.88569582501667,30.55680348410071,4.473612696568164,16.291919656349453,0.1280001821000522,1.7820116612654537,6239.453823251056,4300.930885242043,True,751.8193548387096,1028.6055197180979
45,33.78858051864688,-77.2861488406815,2.948415214228465,30.60655532789413,5.062783213625022,12.007419118167931,0.09433828953840603,1.479524077399035,588.0233691617054,7715.557579085689,False,520.4903225806452,322.5451305458419
46,26.827155128733388,46.34640228408219,5.34135075662676,27.366161350700647,4.775850052887087,14.35420081487716,0.11277617106888488,1.8517502175573588,8327.58205456953,968.6595507228446,False,809.6516129032259,891.1685891571071
47,33.69499695456069,28.195273770018957,7.155581474162714,28.38829365628168,5.230226488369757,12.374552811022586,0.09722273658526742,2.1242272520911767,3195.923777970414,8212.86060137045,True,925.316129032258,754.0952135506452
48,36.39921363252927,-23.6394542026988,9.971783261090735,36.694617865008254,4.816811508233705,15.712558618149913,0.12344833554326447,2.531200989260676,7209.94531586734,475.12677099725954,True,327.7161290322581,127.98253016515973
49,35.807681913633246,78.60952881000253,5.641098005561032,29.918085799422187,5.287626923754559,11.673039072591944,0.0917111769803307,1.8973389586572766,6070.450482722916,9234.929826529691,False,607.2387096774194,323.5412957382381
50,18.840559630015758,5.6535251516041285,5.061359546841497,29.640066405149145,4.104077066841551,19.60593136390898,0.1540372674157782,1.808959962347754,8926.223628808066,3752.0402057955903,True,597.6,927.1607701160328
51,25.71637772742824,71.12544948280163,1.0470246516242616,22.78060083696684,5.046899139605953,11.560927774120122,0.09083035587867042,1.1729903424780688,2721.387851335789,1313.7959386127372,False,231.3290322580645,74.49705254053085
52,22.171274397787016,37.95874125460483,6.878966112316367,24.845310178154588,4.643893342570315,15.781880722315119,0.12399297620832242,2.0832131972498003,9188.811323600177,4426.1804142627925,False,703.6258064516129,723.1946137333478
53,31.888929300553343,-74.27173683736743,5.39105676767804,26.48050441343875,5.233671255249133,11.85760735353876,0.09316126844096953,1.8593257959390077,1271.3010765312815,2226.9832829375146,True,674.7096774193549,420.5913952015471
54,31.859254544529435,36.50737570140561,2.483970555319442,31.16729808317079,4.866747870033243,12.904636378600198,0.1013874264812022,1.4055425408531077,4296.706092177862,2733.289491709142,True,481.93548387096774,336.21201132453706
55,30.65518241025933,73.71903556045615,5.285349127281532,26.64301154312335,5.120293167049384,12.385033840601961,0.09730508254099607,1.8432076166232005,6673.347602902942,3167.2482214642205,True,559.0451612903225,317.7618778518951
56,28.554141292378205,21.883235401552554,7.575976540366259,24.246186509570908,5.145756233607015,12.931576615749231,0.1015990869444031,2.186198745513586,6578.900316777094,9940.651080409976,False,645.7935483870967,389.7522100630671
57,21.05548684317585,26.211765756557526,5.912431866349367,27.979195711477335,4.349756658576522,17.70160472723251,0.13907560780695674,1.9384103575491698,6682.796581186056,605.0024528294263,True,684.3483870967741,924.9578036772268
58,17.16640324722851,-19.430124929930514,12.1555433747456,22.222276796349224,4.524382113783227,18.86080133612824,0.14818302916418086,2.8338896723682465,9496.95422178432,6897.225518067748,False,578.3225806451612,512.9387520924768
59,35.30247505440382,73.48240519308689,6.656883746800628,30.46447208710144,5.200285439114753,12.379339135712032,0.09726034114291085,2.0501476893490205,8279.785445719996,9141.869455583068,True,867.483870967742,687.2590377217075
60,30.98274167693171,54.85700239261959,10.677741353801371,23.7412563002854,5.3853281288372905,12.637783619710815,0.09929085330552796,2.630260699711632,5673.992147976434,1018.772876254116,True,963.8709677419355,689.2371880509777
61,23.20644534888671,-39.56291827752807,8.91794961892339,27.74257956264378,4.5022150863133055,17.66597059541217,0.13879564231128827,2.3811419478996645,7238.114777522376,113.11116380743336,False,848.2064516129033,1152.0749461328987
62,38.92935655928095,72.5953093055951,4.310829607563338,32.565161191127515,5.350169655884834,11.039284518875906,0.0867319787033017,1.6932687109480995,2329.4943848599582,9363.434634869984,False,250.60645161290324,55.2240601485186
63,25.53255784474706,78.96715617415165,4.176567092313098,25.833853528089108,4.798432122272787,13.830557966453188,0.10866208375643387,1.6724196400483629,1324.2349383942342,7896.273350858177,False,424.10322580645163,251.34205625918946
64,33.747192881057536,55.7409883551386,4.52711162064198,29.261655298172645,5.1647815366558145,11.948176952231238,0.09387284358803008,1.726756294643196,3665.51560641045,1102.9771753656403,True,674.7096774193549,459.82649482936745
65,32.90944844191462,33.33651567092741,7.692814431491666,34.715123322988255,4.68713921151929,15.77522961650364,0.12394072068699694,2.2033451447088908,238.2063712077376,1842.7951886548244,False,713.2645161290322,702.033687787028
66,10.14804022787562,-48.08888596904126,6.251155322866136,25.701075809606,3.9015996239553736,22.419279983246497,0.17614080973503998,1.9894224465622725,6406.238586914109,8831.856062297302,True,684.3483870967741,1445.6350605511604
67,28.24271345348473,13.85571621840677,5.896877822267782,28.8414572239034,4.7684521801225195,14.589431986491963,0.11462430397387185,1.9360609802972175,5655.34121399517,7815.994450833772,True,771.0967741935484,798.6626534047772
68,37.934968290262944,1.540196878682707,8.759237353593482,33.89163168920655,5.1566509540985095,13.235716249553573,0.10398861066732588,2.358313126327654,5608.107048109446,382.70709129459846,True,616.8774193548387,345.3655726486184
69,33.21433483833902,-49.773311033144125,7.100314783288031,33.61771325572224,4.790268239956961,14.862958245347544,0.11677330861428052,2.1160479091471274,8296.355907416018,4049.435664727241,True,1021.7032258064517,1331.4425045760145
70,21.73407105252569,-9.838936828608212,0.8480742437215696,23.63408712375584,4.704648729183814,13.335688567179341,0.10477405984280569,1.140351466738735,2899.0781923920304,7962.623913830636,True,144.5806451612903,39.82908683923403
71,22.967024183899007,-52.15833961769533,1.267871973518325,23.775199164694804,4.776023061138236,13.048160462122844,0.10251504736407847,1.2090950009906445,3014.841712220596,3480.17134871654,False,375.9096774193548,243.10451998447064
72,32.92523403100213,35.176666854958114,6.615423258984806,30.32670249189365,5.014418716366711,13.349652184435788,0.10488376732905051,2.0439611314029507,1579.4714798657706,1858.404238245863,True,906.0387096774193,874.4775066003483
73,15.378894449110716,0.1815019282112189,7.142383752537906,22.00725447137949,4.436539692657867,17.478141583134164,0.13731993237149073,2.1222747043903416,6177.623010108777,3376.809477707865,True,713.2645161290322,894.7011906819798
